Agent Id,Device Type,Device Type Certified,Count,Snapshot At
wipro-next-smart-home-f9768,action.devices.types.SENSOR,No,1,2020-08-12
lombex-59b9c,action.devices.types.SENSOR,No,1,2020-08-12
atomi-smart,action.devices.types.SENSOR,No,1,2020-08-12
switch-plus,action.devices.types.SENSOR,No,1,2020-08-12
mcl-domo,action.devices.types.SENSOR,No,1,2020-08-12
isleek-life,action.devices.types.SENSOR,No,1,2020-08-12
life-in-sync-216808,action.devices.types.SENSOR,No,1,2020-08-12
keeper-life-b529e,action.devices.types.SENSOR,No,1,2020-08-12
smartpoint-home-9f74d,action.devices.types.SENSOR,No,1,2020-08-12
nityam-smart,action.devices.types.SENSOR,No,1,2020-08-12
malmbergs-smart,action.devices.types.SENSOR,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.SHOWER,No,1,2020-08-12
ultrabrite-smart,action.devices.types.SWITCH,No,1,2020-08-12
friedrich-go,action.devices.types.SWITCH,No,1,2020-08-12
pingbells-999d2,action.devices.types.SWITCH,No,1,2020-08-12
gemstonelights-hub-c921b,action.devices.types.SWITCH,No,1,2020-08-12
artwizzsmart-216109,action.devices.types.SWITCH,No,1,2020-08-12
smartknight-86943,action.devices.types.SWITCH,No,1,2020-08-12
smib-542d2,action.devices.types.SWITCH,No,1,2020-08-12
smart-intec-832fe,action.devices.types.SWITCH,No,1,2020-08-12
dynasty-fireplaces,action.devices.types.SWITCH,No,1,2020-08-12
oneapp-199307,action.devices.types.SWITCH,No,1,2020-08-12
energetic-be932,action.devices.types.SWITCH,No,1,2020-08-12
rs-casa-9f90f,action.devices.types.SWITCH,No,1,2020-08-12
perry-timer-ecbaf,action.devices.types.SWITCH,No,1,2020-08-12
neu-smart,action.devices.types.SWITCH,No,1,2020-08-12
brilliant-nexus,action.devices.types.SWITCH,No,1,2020-08-12
mixtile-hub,action.devices.types.SWITCH,No,1,2020-08-12
lenovo-link-pro-889d6,action.devices.types.VACUUM,No,1,2020-08-12
sulion-iot-43062,action.devices.types.VACUUM,No,1,2020-08-12
kafoaction,action.devices.types.VACUUM,No,1,2020-08-12
halonix-wifi-5c3fc,action.devices.types.VACUUM,No,1,2020-08-12
deltaco-smart-home-8d066,action.devices.types.VACUUM,No,1,2020-08-12
altec-smart-79484,action.devices.types.VACUUM,No,1,2020-08-12
hama-smart,action.devices.types.VACUUM,No,1,2020-08-12
mirati-home-50280,action.devices.types.VACUUM,No,1,2020-08-12
supacell-smart-wifi-21cd2,action.devices.types.VACUUM,No,1,2020-08-12
dom-e-2807e,action.devices.types.VACUUM,No,1,2020-08-12
muvit-io-home-94c79,action.devices.types.VACUUM,No,1,2020-08-12
smrtlite-20264,action.devices.types.VACUUM,No,1,2020-08-12
smart-life-for-arugo,action.devices.types.VACUUM,No,1,2020-08-12
uni-smart-e3112,action.devices.types.VACUUM,No,1,2020-08-12
homeylux-bbd94,action.devices.types.VACUUM,No,1,2020-08-12
lis-smart-home,action.devices.types.VACUUM,No,1,2020-08-12
tcp-smart-3b6a5,action.devices.types.VACUUM,No,1,2020-08-12
energeeks-smart-home,action.devices.types.VACUUM,No,1,2020-08-12
lidl-hk-smart-home,action.devices.types.VACUUM,No,1,2020-08-12
vizo-smart,action.devices.types.VACUUM,No,1,2020-08-12
heylittleelf,action.devices.types.VACUUM,No,1,2020-08-12
lasco-home,action.devices.types.VACUUM,No,1,2020-08-12
intelligent-home-ef538,action.devices.types.VACUUM,No,1,2020-08-12
heath-zenith-connect,action.devices.types.VACUUM,No,1,2020-08-12
prime-wire-ff33e,action.devices.types.VACUUM,No,1,2020-08-12
positivo-casa-inteligente,action.devices.types.VACUUM,No,1,2020-08-12
larkkey-212c3,action.devices.types.VACUUM,No,1,2020-08-12
multilaser-liv-721eb,action.devices.types.VACUUM,No,1,2020-08-12
io-e-50439,action.devices.types.VACUUM,No,1,2020-08-12
kuled-4d19d,action.devices.types.VACUUM,No,1,2020-08-12
smart-dgm-82879,action.devices.types.VACUUM,No,1,2020-08-12
iot-life-5690f,action.devices.types.SWITCH,No,1,2020-08-12
ce-smart-action,action.devices.types.VACUUM,No,1,2020-08-12
life-konnect-66d1d,action.devices.types.VACUUM,No,1,2020-08-12
heysmart-98d43,action.devices.types.VACUUM,No,1,2020-08-12
atomi-smart,action.devices.types.VACUUM,No,1,2020-08-12
jaquar-lighting,action.devices.types.SWITCH,No,1,2020-08-12
lexiot-home-bb098,action.devices.types.WASHER,No,1,2020-08-12
innogy-smarthome-live,action.devices.types.WASHER,No,1,2020-08-12
linkplus-life,action.devices.types.SWITCH,No,1,2020-08-12
atlanticcozytouch-ba0e8,action.devices.types.WINDOW,No,1,2020-08-12
inasmart-8e115,action.devices.types.AC_UNIT,No,1,2020-08-12
intelligent-home-ef538,action.devices.types.AC_UNIT,No,1,2020-08-12
phlipton-smart-home,action.devices.types.AC_UNIT,No,1,2020-08-12
life-in-sync-216808,action.devices.types.AC_UNIT,No,1,2020-08-12
zsmart-86435,action.devices.types.AC_UNIT,No,1,2020-08-12
contros-for-usa,action.devices.types.SETTOP,No,1,2020-08-12
agl-home-ebea2,action.devices.types.AC_UNIT,No,1,2020-08-12
smartknight-86943,action.devices.types.AC_UNIT,No,1,2020-08-12
easy4home-91018,action.devices.types.AC_UNIT,No,1,2020-08-12
hypersmart-a92c5,action.devices.types.AC_UNIT,No,1,2020-08-12
ewisehome-c581e,action.devices.types.AC_UNIT,No,1,2020-08-12
premier-smart-e0c28,action.devices.types.AC_UNIT,No,1,2020-08-12
smart-me-e4cb8,action.devices.types.AC_UNIT,No,1,2020-08-12
tnb-smart-home,action.devices.types.AC_UNIT,No,1,2020-08-12
mysmarthome-voice,action.devices.types.SENSOR,No,1,2020-08-12
woods-connect,action.devices.types.SENSOR,No,1,2020-08-12
aqara-home-5ce36,action.devices.types.AC_UNIT,No,1,2020-08-12
calex-smart-80889,action.devices.types.AC_UNIT,No,1,2020-08-12
enerj-smart,action.devices.types.AC_UNIT,No,1,2020-08-12
holman-home,action.devices.types.AC_UNIT,No,1,2020-08-12
heath-zenith-connect,action.devices.types.AC_UNIT,No,1,2020-08-12
si-smart-a79ae,action.devices.types.AC_UNIT,No,1,2020-08-12
mimoodz-9d32a,action.devices.types.AC_UNIT,No,1,2020-08-12
greendot-smart-home,action.devices.types.AC_UNIT,No,1,2020-08-12
renpho-smart-7e589,action.devices.types.SENSOR,No,1,2020-08-12
gwlink-be4a5,action.devices.types.SENSOR,No,1,2020-08-12
topgreener-339e7,action.devices.types.AC_UNIT,No,1,2020-08-12
junhome,action.devices.types.AC_UNIT,No,1,2020-08-12
icon-link-b001a,action.devices.types.AC_UNIT,No,1,2020-08-12
sansui-c90db,action.devices.types.AC_UNIT,No,1,2020-08-12
wbm-smart-6d354,action.devices.types.OUTLET,No,1,2020-08-12
fangtest-5a123,action.devices.types.AC_UNIT,No,1,2020-08-12
contros-for-usa,action.devices.types.AC_UNIT,No,1,2020-08-12
ultrabrite-smart,action.devices.types.AC_UNIT,No,1,2020-08-12
e-code-home-837c7,action.devices.types.AC_UNIT,No,1,2020-08-12
io-e-50439,action.devices.types.AC_UNIT,No,1,2020-08-12
ihitek-f6fc4,action.devices.types.AC_UNIT,No,1,2020-08-12
conga-cecotec,action.devices.types.AC_UNIT,No,1,2020-08-12
switch-plus,action.devices.types.AC_UNIT,No,1,2020-08-12
daewoo-home-connect,action.devices.types.OUTLET,No,1,2020-08-12
lohas-smart-41baa,action.devices.types.AC_UNIT,No,1,2020-08-12
hi-smart-63c6a,action.devices.types.AC_UNIT,No,1,2020-08-12
le-smart1,action.devices.types.AC_UNIT,No,1,2020-08-12
mightyhome-pro-dad6e,action.devices.types.AC_UNIT,No,1,2020-08-12
lohas-smart-41baa,action.devices.types.KETTLE,No,1,2020-08-12
hiview-iot,action.devices.types.HEATER,No,1,2020-08-12
brookstone-smart,action.devices.types.AC_UNIT,No,1,2020-08-12
brennenstuhl-connect,action.devices.types.AC_UNIT,No,1,2020-08-12
hometest-e5bd9,action.devices.types.CHARGER,No,1,2020-08-12
intelligent-house-db3f7,action.devices.types.CURTAIN,No,1,2020-08-12
teste-e4eb8,action.devices.types.CURTAIN,No,1,2020-08-12
mi-light-smart-project-1d145,action.devices.types.CURTAIN,No,1,2020-08-12
fhem-ga-connector,action.devices.types.CURTAIN,No,1,2020-08-12
bri-home,action.devices.types.CURTAIN,No,1,2020-08-12
deltaco-smart-home-8d066,action.devices.types.HEATER,No,1,2020-08-12
mirabella-genio,action.devices.types.CURTAIN,No,1,2020-08-12
mpe-smart-control-ed467,action.devices.types.CURTAIN,No,1,2020-08-12
medion-lifeplus,action.devices.types.CURTAIN,No,1,2020-08-12
cherry-home-264f3,action.devices.types.CURTAIN,No,1,2020-08-12
lumary-smart,action.devices.types.HEATER,No,1,2020-08-12
deltaco-smart-home-8d066,action.devices.types.CURTAIN,No,1,2020-08-12
delphy-smart-home-e49ee,action.devices.types.CURTAIN,No,1,2020-08-12
switcher-38d69,action.devices.types.CURTAIN,No,1,2020-08-12
iotiq-smart-home-5e472,action.devices.types.CURTAIN,No,1,2020-08-12
wipro-next-smart-home-f9768,action.devices.types.HEATER,No,1,2020-08-12
stl-smart-home-b153f,action.devices.types.CURTAIN,No,1,2020-08-12
nityam-smart,action.devices.types.CURTAIN,No,1,2020-08-12
carrier-smart-home-ac,action.devices.types.CURTAIN,No,1,2020-08-12
brightfun-8916c,action.devices.types.CURTAIN,No,1,2020-08-12
ednet-smart-power,action.devices.types.CURTAIN,No,1,2020-08-12
friendship-lamp-a3f56,action.devices.types.CURTAIN,No,1,2020-08-12
globe-suite,action.devices.types.CURTAIN,No,1,2020-08-12
broadlink-smart-home,action.devices.types.CURTAIN,No,1,2020-08-12
digoolife-cd2be,action.devices.types.HEATER,No,1,2020-08-12
atlanticcozytouch-ba0e8,action.devices.types.GARAGE,No,1,2020-08-12
api-project-541408193330,action.devices.types.CURTAIN,No,1,2020-08-12
lohas-smart-41baa,action.devices.types.CURTAIN,No,1,2020-08-12
fhem-ga-connector,action.devices.types.NETWORK,No,1,2020-08-12
iobrokerhome-f8e5d,action.devices.types.PERGOLA,No,1,2020-08-12
furlife-iot,action.devices.types.CAMERA,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.PERGOLA,No,1,2020-08-12
energeasy-connect,action.devices.types.PERGOLA,No,1,2020-08-12
asistanfb,action.devices.types.SHUTTER,No,1,2020-08-12
home-control-2b869,action.devices.types.SPEAKER,No,1,2020-08-12
enjoyable-warmth-action,action.devices.types.FIREPLACE,No,1,2020-08-12
comfortclick-bos,action.devices.types.FIREPLACE,No,1,2020-08-12
iobrokerhome-f8e5d,action.devices.types.FIREPLACE,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.SPRINKLER,No,1,2020-08-12
sks-op,action.devices.types.DISHWASHER,No,1,2020-08-12
kappelt-gbridge,action.devices.types.DISHWASHER,No,1,2020-08-12
aisee-237309,action.devices.types.HUMIDIFIER,No,1,2020-08-12
nous-smart-home,action.devices.types.HUMIDIFIER,No,1,2020-08-12
brilliance-smart-ade31,action.devices.types.CAMERA,No,1,2020-08-12
intelligent-home-ef538,action.devices.types.CAMERA,No,1,2020-08-12
si-smart-a79ae,action.devices.types.CAMERA,No,1,2020-08-12
furlife-iot,action.devices.types.HUMIDIFIER,No,1,2020-08-12
vtac-smart-light,action.devices.types.HUMIDIFIER,No,1,2020-08-12
energeeks-smart-home,action.devices.types.HUMIDIFIER,No,1,2020-08-12
nexxt-solutions-home,action.devices.types.HUMIDIFIER,No,1,2020-08-12
one-home-26772,action.devices.types.HUMIDIFIER,No,1,2020-08-12
digoolife-cd2be,action.devices.types.HUMIDIFIER,No,1,2020-08-12
plusminus-d1248,action.devices.types.HUMIDIFIER,No,1,2020-08-12
avidsen-home-87cd8,action.devices.types.HUMIDIFIER,No,1,2020-08-12
multilaser-liv-721eb,action.devices.types.CAMERA,No,1,2020-08-12
hihome-45a48,action.devices.types.HUMIDIFIER,No,1,2020-08-12
go-smart-acadd,action.devices.types.HUMIDIFIER,No,1,2020-08-12
awox-sh-prod,action.devices.types.CAMERA,No,1,2020-08-12
immax-neo-pro,action.devices.types.HUMIDIFIER,No,1,2020-08-12
connect-smarthome-5a689,action.devices.types.HUMIDIFIER,No,1,2020-08-12
dals-connect-82a6f,action.devices.types.HUMIDIFIER,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.HUMIDIFIER,No,1,2020-08-12
miassistant-1e5aa,action.devices.types.HUMIDIFIER,No,1,2020-08-12
vizo-smart,action.devices.types.HUMIDIFIER,No,1,2020-08-12
comfortclick-bos,action.devices.types.BOILER,No,1,2020-08-12
prime-wire-ff33e,action.devices.types.HUMIDIFIER,No,1,2020-08-12
iview-b5708,action.devices.types.HUMIDIFIER,No,1,2020-08-12
avatar-controls,action.devices.types.HUMIDIFIER,No,1,2020-08-12
edison-smart-a92d7,action.devices.types.THERMOSTAT,No,1,2020-08-12
eve-smart-9a152,action.devices.types.BLINDS,No,1,2020-08-12
nous-smart-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
furlife-iot,action.devices.types.THERMOSTAT,No,1,2020-08-12
conga-cecotec,action.devices.types.THERMOSTAT,No,1,2020-08-12
hypersmart-a92c5,action.devices.types.THERMOSTAT,No,1,2020-08-12
hey-t2q,action.devices.types.BLINDS,No,1,2020-08-12
bestek-home-c9aab,action.devices.types.THERMOSTAT,No,1,2020-08-12
sulion-iot-43062,action.devices.types.THERMOSTAT,No,1,2020-08-12
one-home-26772,action.devices.types.BLINDS,No,1,2020-08-12
vivitar-smart-home-da,action.devices.types.THERMOSTAT,No,1,2020-08-12
smart-homy,action.devices.types.THERMOSTAT,No,1,2020-08-12
prime-wire-ff33e,action.devices.types.THERMOSTAT,No,1,2020-08-12
lidl-hk-smart-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
holman-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
greenlite-smart-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
bri-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
ilumina-f77ef,action.devices.types.THERMOSTAT,No,1,2020-08-12
lasco-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
plusminus-d1248,action.devices.types.THERMOSTAT,No,1,2020-08-12
smartbox-46da5,action.devices.types.BLINDS,No,1,2020-08-12
vivitar-smart,action.devices.types.THERMOSTAT,No,1,2020-08-12
brilliance-smart-ade31,action.devices.types.THERMOSTAT,No,1,2020-08-12
caliber-smart-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
arnido-smart-home,action.devices.types.THERMOSTAT,No,1,2020-08-12
arnido-smart-home,action.devices.types.VALVE,No,1,2020-08-12
mimoodz-9d32a,action.devices.types.THERMOSTAT,No,1,2020-08-12
dals-connect-82a6f,action.devices.types.THERMOSTAT,No,1,2020-08-12
dots-action,action.devices.types.THERMOSTAT,No,1,2020-08-12
api-project-541408193330,action.devices.types.THERMOSTAT,No,1,2020-08-12
cross-smart-c86ee,action.devices.types.THERMOSTAT,No,1,2020-08-12
smartklicaction,action.devices.types.THERMOSTAT,No,1,2020-08-12
vizo-smart,action.devices.types.THERMOSTAT,No,1,2020-08-12
good-life-77618,action.devices.types.THERMOSTAT,No,1,2020-08-12
zeb-home-44faa,action.devices.types.LIGHT,No,1,2020-08-12
linkplus-life,action.devices.types.THERMOSTAT,No,1,2020-08-12
nero-by-environexus,action.devices.types.THERMOSTAT,No,1,2020-08-12
home-smart-42955,action.devices.types.LIGHT,No,1,2020-08-12
meshare-36952,action.devices.types.THERMOSTAT,No,1,2020-08-12
navien-smarttok,action.devices.types.THERMOSTAT,No,1,2020-08-12
kensmart-f4c0e,action.devices.types.LIGHT,No,1,2020-08-12
woods-connect,action.devices.types.THERMOSTAT,No,1,2020-08-12
stitch-by-monoprice-be7dd,action.devices.types.THERMOSTAT,No,1,2020-08-12
avidsen-home-87cd8,action.devices.types.THERMOSTAT,No,1,2020-08-12
dom-e-2807e,action.devices.types.THERMOSTAT,No,1,2020-08-12
supacell-smart-wifi-21cd2,action.devices.types.THERMOSTAT,No,1,2020-08-12
artwizzsmart-216109,action.devices.types.THERMOSTAT,No,1,2020-08-12
simple-home-39be4,action.devices.types.THERMOSTAT,No,1,2020-08-12
bazz-smart-home-2b681,action.devices.types.THERMOSTAT,No,1,2020-08-12
lombex-59b9c,action.devices.types.THERMOSTAT,No,1,2020-08-12
elari-smarthome-aab1d,action.devices.types.THERMOSTAT,No,1,2020-08-12
heylittleelf,action.devices.types.THERMOSTAT,No,1,2020-08-12
izy-smart-64362,action.devices.types.THERMOSTAT,No,1,2020-08-12
homewhiz-smarthome,action.devices.types.DRYER,No,1,2020-08-12
fhem-ga-connector,action.devices.types.OVEN,No,1,2020-08-12
lohas-smart-41baa,action.devices.types.THERMOSTAT,No,1,2020-08-12
si-smart-a79ae,action.devices.types.THERMOSTAT,No,1,2020-08-12
my-smarth,action.devices.types.LOCK,No,1,2020-08-12
greendot-smart-home,action.devices.types.AIRPURIFIER,No,1,2020-08-12
lohas-smart-41baa,action.devices.types.AIRPURIFIER,No,1,2020-08-12
uni-smart-e3112,action.devices.types.AIRPURIFIER,No,1,2020-08-12
danyaanjou,action.devices.types.AIRPURIFIER,No,1,2020-08-12
carrier-smart-home-ac,action.devices.types.AIRPURIFIER,No,1,2020-08-12
stitch-by-monoprice-be7dd,action.devices.types.AIRPURIFIER,No,1,2020-08-12
vivitar-smart-home-da,action.devices.types.DOOR,No,1,2020-08-12
brightfun-8916c,action.devices.types.AIRPURIFIER,No,1,2020-08-12
plusminus-d1248,action.devices.types.AIRPURIFIER,No,1,2020-08-12
garza-smart,action.devices.types.AIRPURIFIER,No,1,2020-08-12
qct-smart-a5458,action.devices.types.AIRPURIFIER,No,1,2020-08-12
life-in-sync-216808,action.devices.types.DOOR,No,1,2020-08-12
wlamp-f4bfb,action.devices.types.AIRPURIFIER,No,1,2020-08-12
ahome-c1a97,action.devices.types.AIRPURIFIER,No,1,2020-08-12
energizer-32a2f,action.devices.types.AIRPURIFIER,No,1,2020-08-12
hihome-45a48,action.devices.types.AIRPURIFIER,No,1,2020-08-12
u-smart-15541,action.devices.types.DOOR,No,1,2020-08-12
wiser-by-se-c7c29,action.devices.types.AIRPURIFIER,No,1,2020-08-12
le-smart1,action.devices.types.AIRPURIFIER,No,1,2020-08-12
syska-smart-home,action.devices.types.AIRPURIFIER,No,1,2020-08-12
heysmart-98d43,action.devices.types.AIRPURIFIER,No,1,2020-08-12
homeauto-3d9ed,action.devices.types.AIRPURIFIER,No,1,2020-08-12
lumary-smart,action.devices.types.AIRPURIFIER,No,1,2020-08-12
eve-smart-9a152,action.devices.types.AIRPURIFIER,No,1,2020-08-12
midilight-smart-fd728,action.devices.types.AIRPURIFIER,No,1,2020-08-12
hypersmart-a92c5,action.devices.types.DOOR,No,1,2020-08-12
garza-smart,action.devices.types.DOOR,No,1,2020-08-12
intelligent-home-ef538,action.devices.types.AIRPURIFIER,No,1,2020-08-12
ask-airgo-1a75a,action.devices.types.AIRPURIFIER,No,1,2020-08-12
lampux1-656a4,action.devices.types.AIRPURIFIER,No,1,2020-08-12
altec-smart-79484,action.devices.types.AIRPURIFIER,No,1,2020-08-12
gwlink-be4a5,action.devices.types.AIRPURIFIER,No,1,2020-08-12
cross-smart-c86ee,action.devices.types.AIRPURIFIER,No,1,2020-08-12
aisee-237309,action.devices.types.AIRPURIFIER,No,1,2020-08-12
estevez-smart-a462d,action.devices.types.AIRPURIFIER,No,1,2020-08-12
smrtlite-20264,action.devices.types.DOOR,No,1,2020-08-12
wyfy-c7201,action.devices.types.AIRPURIFIER,No,1,2020-08-12
mpe-smart-control-ed467,action.devices.types.AIRPURIFIER,No,1,2020-08-12
doraemon-2020,action.devices.types.AIRPURIFIER,No,1,2020-08-12
bestek-home-c9aab,action.devices.types.AIRPURIFIER,No,1,2020-08-12
immax-neo-pro,action.devices.types.FAN,No,1,2020-08-12
io-e-50439,action.devices.types.AIRPURIFIER,No,1,2020-08-12
cocoon-230705,action.devices.types.AIRPURIFIER,No,1,2020-08-12
koble-smart-home-c38d0,action.devices.types.AIRPURIFIER,No,1,2020-08-12
rs-casa-9f90f,action.devices.types.AIRPURIFIER,No,1,2020-08-12
jarton-home-41a08,action.devices.types.FAN,No,1,2020-08-12
jeeo-3e201,action.devices.types.FAN,No,1,2020-08-12
deltaco-smart-home-8d066,action.devices.types.AIRPURIFIER,No,1,2020-08-12
woods-connect,action.devices.types.AIRPURIFIER,No,1,2020-08-12
tatung-smart-home-ga,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
jinvoo-smart,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
feit-6ab87,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
alienhouse,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
gosund-590c1,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
digma-smartlife,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
heylittleelf,action.devices.types.FAN,No,1,2020-08-12
tuya-smart-cee31,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
jetstream-home-c208c,action.devices.types.COFFEE_MAKER,No,1,2020-08-12
oneplus-smart,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
techzone-1839a,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
brightfun-8916c,action.devices.types.FAN,No,1,2020-08-12
dots-action,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
jeedom-smarthome-3f104,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
koogeek-life-673a6,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
fhem-ga-connector,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
tcp-smart-3b6a5,action.devices.types.FAN,No,1,2020-08-12
go-smart-acadd,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
blitzwolf-841de,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
champon-smart-home,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
konyks-92c13,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
gwlink-be4a5,action.devices.types.DEHUMIDIFIER,No,1,2020-08-12
fhem-ga-connector,action.devices.types.REFRIGERATOR,No,1,2020-08-12
comfortclick-bos,action.devices.types.REFRIGERATOR,No,1,2020-08-12
